[2, 9] 7
[2, 10] 10
[2, 11] 7
[2, 12] 6
[2, 13] 4
[2, 14] 3
[2, 15] 9
[2, 16] 8
[2, 17] 2
[2, 18] 1
[2, 19] 2
[2, 20] 3
[2, 21] 3
[2, 22] 7
[2, 23] 10
[2, 24] 2
[2, 25] 7
[2, 26] 7
[2, 27] 10
[2, 28] 8
[2, 29] 9
[2, 30] 5
[2, 31] 9
[2, 32] 1
[2, 33] 2
[2, 34] 9
[2, 35] 5
[2, 36] 6
[2, 37] 2
[2, 38] 5
[2, 39] 7
[2, 40] 3
[2, 41] 8
[2, 42] 1
[2, 43] 5
[2, 44] 9
[2, 45] 3
[2, 46] 9
[2, 47] 2
[2, 48] 5
[2, 49] 9
[2, 50] 10
[2, 51] 4
[2, 52] 3
[2, 53] 6
[2, 54] 3
[2, 55] 9
[2, 56] 9
[2, 57] 1
[2, 58] 10
[2, 59] 6
[2, 60] 8
[2, 61] 1
[2, 62] 2
[2, 63] 6
[2, 64] 5
[2, 65] 4
[2, 66] 1
[2, 67] 4
[2, 68] 10
[2, 69] 2
[2, 70] 2
[2, 71] 8
[2, 72] 2
[2, 73] 9
[2, 74] 3
[2, 75] 3
[2, 76] 8
[2, 77] 9
[2, 78] 3
[2, 79] 5
[2, 80] 9
[2, 81] 10
[2, 82] 7
[2, 83] 4
[2, 84] 9
[2, 85] 4
[2, 86] 5
[2, 87] 7
[2, 88] 6
[2, 89] 8
[2, 90] 9
[2, 91] 8
[2, 92] 2
[2, 93] 4
[2, 94] 4
[2, 95] 2
[2, 96] 6
[2, 97] 1
[2, 98] 10
[2, 99] 9
[2, 100] 4
[3, 1] 1
[3, 2] 3
[3, 3] 0
[3, 4] 10
[3, 5] 4
[3, 6] 1
[3, 7] 2
[3, 8] 1
[3, 9] 4
[3, 10] 2
[3, 11] 1
[3, 12] 6
[3, 13] 2
[3, 14] 9
[3, 15] 4
[3, 16] 5
[3, 17] 8
[3, 18] 4
[3, 19] 9
[3, 20] 3
[3, 21] 10
[3, 22] 10
[3, 23] 8
[3, 24] 4
[3, 25] 8
[3, 26] 7
[3, 27] 4
[3, 28] 2
[3, 29] 2
[3, 30] 7
[3, 31] 6
[3, 32] 7
[3, 33] 7
[3, 34] 8
[3, 35] 1
[3, 36] 2
[3, 37] 1
[3, 38] 7
[3, 39] 6
[3, 40] 2
[3, 41] 4
[3, 42] 4
[3, 43] 4
[3, 44] 9
[3, 45] 8
[3, 46] 3
[3, 47] 7
[3, 48] 3
[3, 49] 5
[3, 50] 8
[3, 51] 4
[3, 52] 2
[3, 53] 8
[3, 54] 9
[3, 55] 2
[3, 56] 1
[3, 57] 9
[3, 58] 1
[3, 59] 2
[3, 60] 4
[3, 61] 3
[3, 62] 7
[3, 63] 8
[3, 64] 8
[3, 65] 4
[3, 66] 7
[3, 67] 1
[3, 68] 3
[3, 69] 7
[3, 70] 1
[3, 71] 7
[3, 72] 5
[3, 73] 8
[3, 74] 5
[3, 75] 7
[3, 76] 9
[3, 77] 8
[3, 78] 3
[3, 79] 4
[3, 80] 5
[3, 81] 4
[3, 82] 1
[3, 83] 10
[3, 84] 9
[3, 85] 1
[3, 86] 6
[3, 87] 1
[3, 88] 1
[3, 89] 10
[3, 90] 8
[3, 91] 9
[3, 92] 9
[3, 93] 3
[3, 94] 1
[3, 95] 9
[3, 96] 2
[3, 97] 3
[3, 98] 2
[3, 99] 10
[3, 100] 2
[4, 1] 5
[4, 2] 4
[4, 3] 10
[4, 4] 0
[4, 5] 4
[4, 6] 7
[4, 7] 2
[4, 8] 10
[4, 9] 4
[4, 10] 10
[4, 11] 10
[4, 12] 1
[4, 13] 10
[4, 14] 2
[4, 15] 7
[4, 16] 10
[4, 17] 10
[4, 18] 9
[4, 19] 6
[4, 20] 5
[4, 21] 4
[4, 22] 6
[4, 23] 4
[4, 24] 5
[4, 25] 7
[4, 26] 3
[4, 27] 5
[4, 28] 8
[4, 29] 6
[4, 30] 2
[4, 31] 1
[4, 32] 8
[4, 33] 10
[4, 34] 10
[4, 35] 2
[4, 36] 2
[4, 37] 9
[4, 38] 4
[4, 39] 9
[4, 40] 5
[4, 41] 3
[4, 42] 6
[4, 43] 2
[4, 44] 4
[4, 45] 6
[4, 46] 5
[4, 47] 3
[4, 48] 8
[4, 49] 9
[4, 50] 5
[4, 51] 10
[4, 52] 9
[4, 53] 1
[4, 54] 9
[4, 55] 5
[4, 56] 2
[4, 57] 3
[4, 58] 5
[4, 59] 2
[4, 60] 2
[4, 61] 9
[4, 62] 3
[4, 63] 5
[4, 64] 5
[4, 65] 10
[4, 66] 4
[4, 67] 6
[4, 68] 4
[4, 69] 5
[4, 70] 9
[4, 71] 8
[4, 72] 5
[4, 73] 1
[4, 74] 2
[4, 75] 7
[4, 76] 5
[4, 77] 1
[4, 78] 1
[4, 79] 6
[4, 80] 3
[4, 81] 5
[4, 82] 3
[4, 83] 8
[4, 84] 9
[4, 85] 7
[4, 86] 9
[4, 87] 1
[4, 88] 2
[4, 89] 2
[4, 90] 3
[4, 91] 9
[4, 92] 1
[4, 93] 6
[4, 94] 10
[4, 95] 9
[4, 96] 3
[4, 97] 7
[4, 98] 3
[4, 99] 1
[4, 100] 5
[5, 1] 4
[5, 2] 9
[5, 3] 4
[5, 4] 4
[5, 5] 0
[5, 6] 6
[5, 7] 1
[5, 8] 6
[5, 9] 4
[5, 10] 4
[5, 11] 2
[5, 12] 6
[5, 13] 9
[5, 14] 7
[5, 15] 10
[5, 16] 3
[5, 17] 4
[5, 18] 3
[5, 19] 3
[5, 20] 7
[5, 21] 1
[5, 22] 3
[5, 23] 6
[5, 24] 7
[5, 25] 4
[5, 26] 5
[5, 27] 3
[5, 28] 2
[5, 29] 7
[5, 30] 1
[5, 31] 8
[5, 32] 4
[5, 33] 4
[5, 34] 8
[5, 35] 6
[5, 36] 5
[5, 37] 4
[5, 38] 4
[5, 39] 1
[5, 40] 4
[5, 41] 7
[5, 42] 6
[5, 43] 5
[5, 44] 2
[5, 45] 5
[5, 46] 6
[5, 47] 9
[5, 48] 7
[5, 49] 9
[5, 50] 6
[5, 51] 1
[5, 52] 2
[5, 53] 5
[5, 54] 3
[5, 55] 10
[5, 56] 5
[5, 57] 1
[5, 58] 2
[5, 59] 10
[5, 60] 7
[5, 61] 6
[5, 62] 6
[5, 63] 7
[5, 64] 10
[5, 65] 9
[5, 66] 2
[5, 67] 7
[5, 68] 10
[5, 69] 4
[5, 70] 5
[5, 71] 1
[5, 72] 7
[5, 73] 1
[5, 74] 9
[5, 75] 9
[5, 76] 4
[5, 77] 6
[5, 78] 7
[5, 79] 2
[5, 80] 6
[5, 81] 10
[5, 82] 6
[5, 83] 2
[5, 84] 5
[5, 85] 9
[5, 86] 5
[5, 87] 7
[5, 88] 6
[5, 89] 7
[5, 90] 5
[5, 91] 9
[5, 92] 3
[5, 93] 4
[5, 94] 7
[5, 95] 7
[5, 96] 3
[5, 97] 10
[5, 98] 10
[5, 99] 5
[5, 100] 7
[6, 1] 4
[6, 2] 9
[6, 3] 1
[6, 4] 7
[6, 5] 6
[6, 6] 0
[6, 7] 9
[6, 8] 1
[6, 9] 5
[6, 10] 5
[6, 11] 4
[6, 12] 7
[6, 13] 10
[6, 14] 10
[6, 15] 6
[6, 16] 8
[6, 17] 8
[6, 18] 8
[6, 19] 4
[6, 20] 9
[6, 21] 8
[6, 22] 3
[6, 23] 2
[6, 24] 5
[6, 25] 9
[6, 26] 10
[6, 27] 6
[6, 28] 2
[6, 29] 4
[6, 30] 5
[6, 31] 4
[6, 32] 4
[6, 33] 3
[6, 34] 1
[6, 35] 1
[6, 36] 4
[6, 37] 8
[6, 38] 10
[6, 39] 2
[6, 40] 8
[6, 41] 7
[6, 42] 10
[6, 43] 4
[6, 44] 7
[6, 45] 8
[6, 46] 7
[6, 47] 4
[6, 48] 3
[6, 49] 1
[6, 50] 2
[6, 51] 7
[6, 52] 4
[6, 53] 3
[6, 54] 9
[6, 55] 8
[6, 56] 1
[6, 57] 9
[6, 58] 4
[6, 59] 2
[6, 60] 8
[6, 61] 3
[6, 62] 8
[6, 63] 9
[6, 64] 9
[6, 65] 10
[6, 66] 6
[6, 67] 8
[6, 68] 10
[6, 69] 9
[6, 70] 7
[6, 71] 9
[6, 72] 8
[6, 73] 3
[6, 74] 8
[6, 75] 8
[6, 76] 5
[6, 77] 4
[6, 78] 5
[6, 79] 9
[6, 80] 8
[6, 81] 4
[6, 82] 5
[6, 83] 8
[6, 84] 2
[6, 85] 5
[6, 86] 4
[6, 87] 5
[6, 88] 6
[6, 89] 6
[6, 90] 9
[6, 91] 2
[6, 92] 3
[6, 93] 3
[6, 94] 4
[6, 95] 7
[6, 96] 3
[6, 97] 4
[6, 98] 2
[6, 99] 7
[6, 100] 7
[7, 1] 3
[7, 2] 5
[7, 3] 2
[7, 4] 2
[7, 5] 1
[7, 6] 9
[7, 7] 0
[7, 8] 6
[7, 9] 9
[7, 10] 8
[7, 11] 7
[7, 12] 1
[7, 13] 4
[7, 14] 7
[7, 15] 7
[7, 16] 10
[7, 17] 1
[7, 18] 10
[7, 19] 7
[7, 20] 8
[7, 21] 1
[7, 22] 6
[7, 23] 5
[7, 24] 7
[7, 25] 7
[7, 26] 9
[7, 27] 9
[7, 28] 10
[7, 29] 4
[7, 30] 8
[7, 31] 4
[7, 32] 5
[7, 33] 7
[7, 34] 8
[7, 35] 1
[7, 36] 7
[7, 37] 6
[7, 38] 7
[7, 39] 3
[7, 40] 8
[7, 41] 3
[7, 42] 10
[7, 43] 9
[7, 44] 1
[7, 45] 7
[7, 46] 10
[7, 47] 10
[7, 48] 1
[7, 49] 2
[7, 50] 7
[7, 51] 3
[7, 52] 8
[7, 53] 3
[7, 54] 1
[7, 55] 5
[7, 56] 7
[7, 57] 6
[7, 58] 4
[7, 59] 8
[7, 60] 6
[7, 61] 6
[7, 62] 7
[7, 63] 5
[7, 64] 7
[7, 65] 5
[7, 66] 2
[7, 67] 8
[7, 68] 1
[7, 69] 9
[7, 70] 1
[7, 71] 6
[7, 72] 4
[7, 73] 2
[7, 74] 1
[7, 75] 1
[7, 76] 4
[7, 77] 4
[7, 78] 1
[7, 79] 10
[7, 80] 3
[7, 81] 4
[7, 82] 3
[7, 83] 8
[7, 84] 2
[7, 85] 10
[7, 86] 4
[7, 87] 8
[7, 88] 5
[7, 89] 6
[7, 90] 3
[7, 91] 10
[7, 92] 10
[7, 93] 2
[7, 94] 3
[7, 95] 5
[7, 96] 2
[7, 97] 10
[7, 98] 1
[7, 99] 5
[7, 100] 10
[8, 1] 2
[8, 2] 10
[8, 3] 1
[8, 4] 10
[8, 5] 6
[8, 6] 1
[8, 7] 6
[8, 8] 0
[8, 9] 7
[8, 10] 7
[8, 11] 4
[8, 12] 2
[8, 13] 10
[8, 14] 4
[8, 15] 2
[8, 16] 5
[8, 17] 10
[8, 18] 2
[8, 19] 10
[8, 20] 1
[8, 21] 6
[8, 22] 9
[8, 23] 7
[8, 24] 6
[8, 25] 2
[8, 26] 9
[8, 27] 6
[8, 28] 1
[8, 29] 7
[8, 30] 8
[8, 31] 2
[8, 32] 7
[8, 33] 6
[8, 34] 8
[8, 35] 3
[8, 36] 7
[8, 37] 3
[8, 38] 9
[8, 39] 5
[8, 40] 10
[8, 41] 9
[8, 42] 8
[8, 43] 8
[8, 44] 7
[8, 45] 10
[8, 46] 5
[8, 47] 6
[8, 48] 4
[8, 49] 2
[8, 50] 5
[8, 51] 8
[8, 52] 4
[8, 53] 8
[8, 54] 10
[8, 55] 10
[8, 56] 7
[8, 57] 6
[8, 58] 1
[8, 59] 8
[8, 60] 6
[8, 61] 3
[8, 62] 8
[8, 63] 4
[8, 64] 6
[8, 65] 5
[8, 66] 6
[8, 67] 5
[8, 68] 10
[8, 69] 5
[8, 70] 9
[8, 71] 1
[8, 72] 9
[8, 73] 4
[8, 74] 2
[8, 75] 4
[8, 76] 7
[8, 77] 8
[8, 78] 9
[8, 79] 4
[8, 80] 8
[8, 81] 8
[8, 82] 8
[8, 83] 1
[8, 84] 2
[8, 85] 5
[8, 86] 4
[8, 87] 7
[8, 88] 4
[8, 89] 5
[8, 90] 10
[8, 91] 6
[8, 92] 8
[8, 93] 9
[8, 94] 9
[8, 95] 6
[8, 96] 7
[8, 97] 9
[8, 98] 6
[8, 99] 6
[8, 100] 8
[9, 1] 9
[9, 2] 7
[9, 3] 4
[9, 4] 4
[9, 5] 4
[9, 6] 5
[9, 7] 9
[9, 8] 7
[9, 9] 0
[9, 10] 5
[9, 11] 5
[9, 12] 5
[9, 13] 4
[9, 14] 2
[9, 15] 4
[9, 16] 6
[9, 17] 2
[9, 18] 9
[9, 19] 3
[9, 20] 4
[9, 21] 4
[9, 22] 8
[9, 23] 5
[9, 24] 10
[9, 25] 9
[9, 26] 10
[9, 27] 5
[9, 28] 2
[9, 29] 4
[9, 30] 5
[9, 31] 4
[9, 32] 6
[9, 33] 3
[9, 34] 5
[9, 35] 1
[9, 36] 9
[9, 37] 3
[9, 38] 5
[9, 39] 1
[9, 40] 1
[9, 41] 9
[9, 42] 5
[9, 43] 3
[9, 44] 8
[9, 45] 2
[9, 46] 1
[9, 47] 10
[9, 48] 5
[9, 49] 8
[9, 50] 8
[9, 51] 8
[9, 52] 6
[9, 53] 3
[9, 54] 1
[9, 55] 5
[9, 56] 8
[9, 57] 2
[9, 58] 2
[9, 59] 7
[9, 60] 8
[9, 61] 2
[9, 62] 10
[9, 63] 1
[9, 64] 3
[9, 65] 3
[9, 66] 10
[9, 67] 5
[9, 68] 2
[9, 69] 4
[9, 70] 2
[9, 71] 9
[9, 72] 7
[9, 73] 10
[9, 74] 10
[9, 75] 10
[9, 76] 4
[9, 77] 9
[9, 78] 7
[9, 79] 8
[9, 80] 8
[9, 81] 5
[9, 82] 10
[9, 83] 7
[9, 84] 5
[9, 85] 10
[9, 86] 10
[9, 87] 1
[9, 88] 10
[9, 89] 2
[9, 90] 4
[9, 91] 4
[9, 92] 5
[9, 93] 2
[9, 94] 3
[9, 95] 4
[9, 96] 3
[9, 97] 9
[9, 98] 2
[9, 99] 3
[9, 100] 1
[10, 1] 2
[10, 2] 10
[10, 3] 2
[10, 4] 10
[10, 5] 4
[10, 6] 5
[10, 7] 8
[10, 8] 7
[10, 9] 5
[10, 10] 0
[10, 11] 7
[10, 12] 8
[10, 13] 10
[10, 14] 8
[10, 15] 5
[10, 16] 1
[10, 17] 4
[10, 18] 5
[10, 19] 5
[10, 20] 8
[10, 21] 2
[10, 22] 4
[10, 23] 5
[10, 24] 10
[10, 25] 4
[10, 26] 7
[10, 27] 2
[10, 28] 9
[10, 29] 4
[10, 30] 3
[10, 31] 5
[10, 32] 3
[10, 33] 2
[10, 34] 1
[10, 35] 3
[10, 36] 5
[10, 37] 10
[10, 38] 10
[10, 39] 5
[10, 40] 8
[10, 41] 2
[10, 42] 8
[10, 43] 5
[10, 44] 7
[10, 45] 5
[10, 46] 9
[10, 47] 9
[10, 48] 8
[10, 49] 8
[10, 50] 2
[10, 51] 10
[10, 52] 1
[10, 53] 7
[10, 54] 6
[10, 55] 10
[10, 56] 5
[10, 57] 1
[10, 58] 2
[10, 59] 4
[10, 60] 10
[10, 61] 10
[10, 62] 1
[10, 63] 5
[10, 64] 10
[10, 65] 1
[10, 66] 3
[10, 67] 8
[10, 68] 9
[10, 69] 8
[10, 70] 5
[10, 71] 3
[10, 72] 10
[10, 73] 7
[10, 74] 8
[10, 75] 2
[10, 76] 8
[10, 77] 6
[10, 78] 7
[10, 79] 6
[10, 80] 6
[10, 81] 2
[10, 82] 3
[10, 83] 6
[10, 84] 7
[10, 85] 8
[10, 86] 5
[10, 87] 7
[10, 88] 9
[10, 89] 1
[10, 90] 8
[10, 91] 2
[10, 92] 6
[10, 93] 5
[10, 94] 6
[10, 95] 2
[10, 96] 7
[10, 97] 9
[10, 98] 1
[10, 99] 9
[10, 100] 8
[11, 1] 10
[11, 2] 7
[11, 3] 1
[11, 4] 10
[11, 5] 2
[11, 6] 4
[11, 7] 7
[11, 8] 4
[11, 9] 5
[11, 10] 7
[11, 11] 0
[11, 12] 7
[11, 13] 1
[11, 14] 4
[11, 15] 9
[11, 16] 6
[11, 17] 10
[11, 18] 8
[11, 19] 8
[11, 20] 1
[11, 21] 4
[11, 22] 5
[11, 23] 9
[11, 24] 3
[11, 25] 5
[11, 26] 8
[11, 27] 8
[11, 28] 2
[11, 29] 1
[11, 30] 10
[11, 31] 4
[11, 32] 3
[11, 33] 5
[11, 34] 9
[11, 35] 1
[11, 36] 9
[11, 37] 7
[11, 38] 2
[11, 39] 4
[11, 40] 2
[11, 41] 8
[11, 42] 2
[11, 43] 3
[11, 44] 8
[11, 45] 5
[11, 46] 9
[11, 47] 5
[11, 48] 7
[11, 49] 8
[11, 50] 8
[11, 51] 4
[11, 52] 8
[11, 53] 9
[11, 54] 3
[11, 55] 7
[11, 56] 4
[11, 57] 10
[11, 58] 9
[11, 59] 3
[11, 60] 2
[11, 61] 5
[11, 62] 7
[11, 63] 6
[11, 64] 9
[11, 65] 5
[11, 66] 1
[11, 67] 5
[11, 68] 5
[11, 69] 10
[11, 70] 10
[11, 71] 8
[11, 72] 3
[11, 73] 8
[11, 74] 9
[11, 75] 8
[11, 76] 6
[11, 77] 6
[11, 78] 9
[11, 79] 9
[11, 80] 7
[11, 81] 8
[11, 82] 6
[11, 83] 4
[11, 84] 4
[11, 85] 10
[11, 86] 7
[11, 87] 4
[11, 88] 7
[11, 89] 1
[11, 90] 6
[11, 91] 8
[11, 92] 7
[11, 93] 7
[11, 94] 3
[11, 95] 8
[11, 96] 1
[11, 97] 3
[11, 98] 9
[11, 99] 10
[11, 100] 6
[12, 1] 7
[12, 2] 6
[12, 3] 6
[12, 4] 1
[12, 5] 6
[12, 6] 7
[12, 7] 1
[12, 8] 2
[12, 9] 5
[12, 10] 8
[12, 11] 7
[12, 12] 0
[12, 13] 2
[12, 14] 8
[12, 15] 2
[12, 16] 9
[12, 17] 8
[12, 18] 1
[12, 19] 3
[12, 20] 7
[12, 21] 3
[12, 22] 2
[12, 23] 8
[12, 24] 5
[12, 25] 6
[12, 26] 10
[12, 27] 7
[12, 28] 2
[12, 29] 6
[12, 30] 9
[12, 31] 7
[12, 32] 6
[12, 33] 8
[12, 34] 9
[12, 35] 1
[12, 36] 10
[12, 37] 2
[12, 38] 4
[12, 39] 5
[12, 40] 4
[12, 41] 2
[12, 42] 7
[12, 43] 2
[12, 44] 2
[12, 45] 8
[12, 46] 3
[12, 47] 5
[12, 48] 1
[12, 49] 1
[12, 50] 6
[12, 51] 1
[12, 52] 5
[12, 53] 6
[12, 54] 6
[12, 55] 7
[12, 56] 3
[12, 57] 4
[12, 58] 9
[12, 59] 7
[12, 60] 10
[12, 61] 3
[12, 62] 3
[12, 63] 3
[12, 64] 2
[12, 65] 10
[12, 66] 7
[12, 67] 10
[12, 68] 4
[12, 69] 8
[12, 70] 10
[12, 71] 3
[12, 72] 4
[12, 73] 8
[12, 74] 5
[12, 75] 8
[12, 76] 5
[12, 77] 1
[12, 78] 8
[12, 79] 5
[12, 80] 9
[12, 81] 3
[12, 82] 2
[12, 83] 8
[12, 84] 6
[12, 85] 10
[12, 86] 5
[12, 87] 7
[12, 88] 5
[12, 89] 8
[12, 90] 5
[12, 91] 4
[12, 92] 7
[12, 93] 8
[12, 94] 2
[12, 95] 4
[12, 96] 7
[12, 97] 10
[12, 98] 6
[12, 99] 10
[12, 100] 5
[13, 1] 1
[13, 2] 4
[13, 3] 2
[13, 4] 10
[13, 5] 9
[13, 6] 10
[13, 7] 4
[13, 8] 10
[13, 9] 4
[13, 10] 10
[13, 11] 1
[13, 12] 2
[13, 13] 0
[13, 14] 5
[13, 15] 1
[13, 16] 7
[13, 17] 5
[13, 18] 1
[13, 19] 10
[13, 20] 1
[13, 21] 10
[13, 22] 8
[13, 23] 5
[13, 24] 4
[13, 25] 10
[13, 26] 6
[13, 27] 4
[13, 28] 4
[13, 29] 10
[13, 30] 5
[13, 31] 3
[13, 32] 2
[13, 33] 1
[13, 34] 5
[13, 35] 8
[13, 36] 1
[13, 37] 10
[13, 38] 6
[13, 39] 3
[13, 40] 2
[13, 41] 5
[13, 42] 6
[13, 43] 7
[13, 44] 3
[13, 45] 4
[13, 46] 3
[13, 47] 9
[13, 48] 6
[13, 49] 9
[13, 50] 9
[13, 51] 5
[13, 52] 3
[13, 53] 5
[13, 54] 8
[13, 55] 5
[13, 56] 6
[13, 57] 2
[13, 58] 8
[13, 59] 2
[13, 60] 3
[13, 61] 4
[13, 62] 7
[13, 63] 9
[13, 64] 6
[13, 65] 2
[13, 66] 7
[13, 67] 1
[13, 68] 5
[13, 69] 9
[13, 70] 2
[13, 71] 8
[13, 72] 6
[13, 73] 5
[13, 74] 10
[13, 75] 7
[13, 76] 6
[13, 77] 2
[13, 78] 4
[13, 79] 8
[13, 80] 1
[13, 81] 10
[13, 82] 9
[13, 83] 6
[13, 84] 10
[13, 85] 4
[13, 86] 2
[13, 87] 8
[13, 88] 5
[13, 89] 7
[13, 90] 2
[13, 91] 3
[13, 92] 1
[13, 93] 1
[13, 94] 5
[13, 95] 8
[13, 96] 2
[13, 97] 2
[13, 98] 4
[13, 99] 9
[13, 100] 3
[14, 1] 1
[14, 2] 3
[14, 3] 9
[14, 4] 2
[14, 5] 7
[14, 6] 10
[14, 7] 7
[14, 8] 4
[14, 9] 2
[14, 10] 8
[14, 11] 4
[14, 12] 8
[14, 13] 5
[14, 14] 0
[14, 15] 7
[14, 16] 8
[14, 17] 6
[14, 18] 9
[14, 19] 7
[14, 20] 10
[14, 21] 3
[14, 22] 7
[14, 23] 2
[14, 24] 8
[14, 25] 10
[14, 26] 7
[14, 27] 5
[14, 28] 1
[14, 29] 6
[14, 30] 4
[14, 31] 8
[14, 32] 8
[14, 33] 4
[14, 34] 6
[14, 35] 2
[14, 36] 6
[14, 37] 9
[14, 38] 6
[14, 39] 1
[14, 40] 7
[14, 41] 5
[14, 42] 4
[14, 43] 2
[14, 44] 8
[14, 45] 2
[14, 46] 4
[14, 47] 10
[14, 48] 1
[14, 49] 1
[14, 50] 6
[14, 51] 4
[14, 52] 3
[14, 53] 10
[14, 54] 4
[14, 55] 2
[14, 56] 9
[14, 57] 4
[14, 58] 10
[14, 59] 4
[14, 60] 4
[14, 61] 6
[14, 62] 3
[14, 63] 10
[14, 64] 1
[14, 65] 5
[14, 66] 3
[14, 67] 3
[14, 68] 9
[14, 69] 5
[14, 70] 3
[14, 71] 2
[14, 72] 1
[14, 73] 3
[14, 74] 1
[14, 75] 6
[14, 76] 4
[14, 77] 10
[14, 78] 6
[14, 79] 1
[14, 80] 3
[14, 81] 5
[14, 82] 1
[14, 83] 3
[14, 84] 7
[14, 85] 9
[14, 86] 2
[14, 87] 2
[14, 88] 8
[14, 89] 8
[14, 90] 6
[14, 91] 9
[14, 92] 10
[14, 93] 2
[14, 94] 8
[14, 95] 9
[14, 96] 4
[14, 97] 10
[14, 98] 1
[14, 99] 9
[14, 100] 5
[15, 1] 2
[15, 2] 9
[15, 3] 4
[15, 4] 7
[15, 5] 10
[15, 6] 6
[15, 7] 7
[15, 8] 2
[15, 9] 4
[15, 10] 5
[15, 11] 9
[15, 12] 2
[15, 13] 1
[15, 14] 7
[15, 15] 0
[15, 16] 8
[15, 17] 1
[15, 18] 1
[15, 19] 8
[15, 20] 7
[15, 21] 7
[15, 22] 2
[15, 23] 8
[15, 24] 8
[15, 25] 2
[15, 26] 2
[15, 27] 6
[15, 28] 10
[15, 29] 3
[15, 30] 2
[15, 31] 3
[15, 32] 5
[15, 33] 10
[15, 34] 10
[15, 35] 9
[15, 36] 6
[15, 37] 7
[15, 38] 10
[15, 39] 9
[15, 40] 5
[15, 41] 8
[15, 42] 9
[15, 43] 10
[15, 44] 7
[15, 45] 2
[15, 46] 2
[15, 47] 9
[15, 48] 4
[15, 49] 7
[15, 50] 8
[15, 51] 4
[15, 52] 7
[15, 53] 6
[15, 54] 8
[15, 55] 7
[15, 56] 7
[15, 57] 2
[15, 58] 6
[15, 59] 7
[15, 60] 6
[15, 61] 5
[15, 62] 6
[15, 63] 3
[15, 64] 8
[15, 65] 2
[15, 66] 2
[15, 67] 2
[15, 68] 2
[15, 69] 7
[15, 70] 2
[15, 71] 6
[15, 72] 3
[15, 73] 9
[15, 74] 1
[15, 75] 10
[15, 76] 9
[15, 77] 9
[15, 78] 6
[15, 79] 2
[15, 80] 7
[15, 81] 6
[15, 82] 7
[15, 83] 1
[15, 84] 5
[15, 85] 10
[15, 86] 5
[15, 87] 6
[15, 88] 2
[15, 89] 10
[15, 90] 9
[15, 91] 4
[15, 92] 3
[15, 93] 8
[15, 94] 4
[15, 95] 2
[15, 96] 6
[15, 97] 9
[15, 98] 6
[15, 99] 2
[15, 100] 5
[16, 1] 4
[16, 2] 8
[16, 3] 5
[16, 4] 10
[16, 5] 3
[16, 6] 8
[16, 7] 10
[16, 8] 5
[16, 9] 6
[16, 10] 1
[16, 11] 6
[16, 12] 9
[16, 13] 7
[16, 14] 8
[16, 15] 8
